date,vix,SPX_r,SPX_rv,SPX_rk
1999-06-25,21.76,-0.000349664,3.75104E-05,4.07187E-05
1999-06-28,22.63,0.012120994,8.10462E-05,8.43972E-05
1999-06-29,22.51,0.014977114,2.61681E-05,2.77585E-05
1999-06-30,21.09,0.015630652,0.000203061,0.000213558
1999-07-01,19.69,0.005970167,4.55408E-05,4.80921E-05
1999-07-02,18.66,0.007402151,1.66135E-05,1.76583E-05
1999-07-06,20.73,-0.002223542,4.05772E-05,4.43526E-05
1999-07-07,20.35,0.00551021,3.29927E-05,3.46678E-05
1999-07-08,19.47,-0.000938971,5.25713E-05,5.52778E-05
1999-07-09,17.96,0.006283597,2.50291E-05,2.55235E-05
1999-07-12,19.73,-0.002961739,3.45249E-05,3.68223E-05
1999-07-13,19.95,-0.003974639,3.0986E-05,3.20251E-05
1999-07-14,19.71,0.003281111,3.43979E-05,3.66636E-05
1999-07-15,18.68,0.008163078,1.88841E-05,1.99937E-05
1999-07-16,17.42,0.006470135,1.49855E-05,1.59217E-05
1999-07-19,19.07,-0.007868652,3.33959E-05,3.52851E-05
1999-07-20,21.79,-0.021941809,7.37495E-05,7.7388E-05
1999-07-21,21.46,0.001589035,5.30358E-05,5.57612E-05
1999-07-22,23.05,-0.013371193,0.000113404,0.000122394
1999-07-23,23.32,-0.003024474,4.84815E-05,5.2348E-05
1999-07-26,24.98,-0.006729252,4.65943E-05,4.95682E-05
1999-07-27,23.23,0.011141478,3.66328E-05,3.82341E-05
1999-07-28,22.85,0.001861993,4.23002E-05,4.57207E-05
1999-07-29,24.52,-0.018001994,7.52996E-05,7.85631E-05
1999-07-30,24.64,-0.00922936,7.33815E-05,7.59217E-05
1999-08-02,25.59,-0.000511902,6.35705E-05,6.6914E-05
1999-08-03,26.27,-0.004437408,0.000122532,0.000129959
1999-08-04,27.4,-0.012818541,9.45503E-05,0.000100568
1999-08-05,27.01,0.006399362,0.000162957,0.000176959
1999-08-06,26.6,-0.010229505,8.63406E-05,8.76238E-05
1999-08-09,27.66,-0.001916734,4.61581E-05,4.71953E-05
1999-08-10,28.45,-0.012724702,0.000161679,0.000172901
1999-08-11,25.39,0.015863456,5.5296E-05,5.92082E-05
1999-08-12,25.03,-0.002892221,4.88088E-05,5.1605E-05
1999-08-13,22.31,0.022477649,2.41694E-05,2.5436E-05
1999-08-16,23.07,0.00233971,2.8366E-05,3.11491E-05
1999-08-17,21.67,0.009996607,4.81998E-05,5.14289E-05
1999-08-18,23.3,-0.008442336,3.41084E-05,3.52665E-05
1999-08-19,24.39,-0.00697932,6.51132E-05,6.80672E-05
1999-08-20,22.95,0.009796371,2.69638E-05,2.86238E-05
1999-08-23,22.55,0.017524597,3.05883E-05,3.25743E-05
1999-08-24,22.4,0.002386434,0.000149846,0.000152449
1999-08-25,20.96,0.013332171,5.75475E-05,6.03991E-05
1999-08-26,21.21,-0.01441821,3.60422E-05,3.82352E-05
1999-08-27,21.83,-0.010131844,5.8322E-05,6.23135E-05
1999-08-30,24.63,-0.018157143,3.84525E-05,4.00161E-05
1999-08-31,24.45,-0.00277571,0.000147941,0.000157099
1999-09-01,22.93,0.008086277,6.27773E-05,6.68768E-05
1999-09-02,24.53,-0.009025863,0.000125946,0.000127507
1999-09-03,20.98,0.028437014,3.20673E-05,3.34156E-05
1999-09-07,23.44,-0.004949006,2.90457E-05,3.00332E-05
1999-09-08,23.82,-0.004698312,7.13938E-05,7.55713E-05
1999-09-09,23.01,0.002615371,3.77694E-05,4.19238E-05
1999-09-13,22.89,-0.002615371,2.42358E-05,2.40464E-05
1999-09-14,23.77,-0.00587978,3.96338E-05,4.36563E-05
1999-09-15,24.56,-0.013759335,8.14365E-05,8.66381E-05
1999-09-16,25.25,0.000371709,8.49426E-05,8.9944E-05
1999-09-17,23.3,0.012766291,3.80672E-05,4.05969E-05
1999-09-20,24.03,8.23677E-05,2.1427E-05,2.37458E-05
1999-09-21,25.65,-0.021150116,8.23781E-05,8.52645E-05
1999-09-22,25.19,0.002245904,9.66319E-05,0.000100332
1999-09-23,27.84,-0.022962545,0.000158114,0.000161893
1999-09-24,27.79,-0.002666012,0.000234782,0.000247178
1999-09-27,26.4,0.004880973,6.34726E-05,6.72441E-05
1999-09-28,26.06,-0.001099068,0.000193992,0.000206105
1999-09-29,26.49,-0.010269365,0.000147602,0.000150479
1999-09-30,25.41,0.01066704,8.46567E-05,8.8743E-05
1999-10-01,24.93,7.01615E-05,0.000125192,0.000135919
1999-10-04,24.46,0.016843626,4.1077E-05,4.40928E-05
1999-10-05,24.79,-0.002425155,0.000173018,0.000186978
1999-10-06,22.06,0.018250641,4.49601E-05,4.66496E-05
1999-10-07,23.58,-0.005872043,5.05509E-05,5.35952E-05
1999-10-08,20.49,0.013845302,6.58766E-05,7.02196E-05
1999-10-11,20.63,-0.000591488,1.73964E-05,1.86188E-05
1999-10-12,22.84,-0.016743397,5.39177E-05,5.68175E-05
1999-10-13,25.96,-0.021508358,7.6981E-05,8.08563E-05
1999-10-14,26.05,-0.00132372,0.000160092,0.000164599
1999-10-15,28.75,-0.028451196,0.000162675,0.000177811
1999-10-18,28.19,0.005332834,0.000201262,0.000216629
1999-10-19,26.56,0.005756556,0.00011039,0.000115535
1999-10-20,23.9,0.022049224,5.69465E-05,6.18608E-05
1999-10-21,24.02,-0.004523804,9.76695E-05,0.000105487
1999-10-22,21.64,0.013948479,5.76462E-05,5.98025E-05
1999-10-25,23.6,-0.00618047,7.49034E-05,7.92736E-05
1999-10-26,24.26,-0.009101067,6.73437E-05,7.12231E-05
1999-10-27,24.2,0.011494558,7.45045E-05,8.03844E-05
1999-10-28,21.34,0.034643143,5.26961E-05,5.63417E-05
1999-10-29,22.2,0.01514794,7.32267E-05,7.70266E-05
1999-11-01,22.09,-0.005695128,4.11898E-05,4.18118E-05
1999-11-02,23.1,-0.005965262,7.81126E-05,8.25954E-05
1999-11-03,23.16,0.005721724,6.76078E-05,7.05229E-05
1999-11-04,23,0.00516797,3.91854E-05,3.9303E-05
1999-11-05,21.66,0.006097915,4.65864E-05,4.96074E-05
1999-11-08,21.87,0.004463789,0.000111604,8.85343E-05
1999-11-09,22.7,-0.008229418,6.73645E-05,7.25435E-05
1999-11-10,22.26,0.005901704,8.17552E-05,8.82668E-05
1999-11-11,22.07,0.005758473,3.16406E-05,3.42032E-05
1999-11-12,21.65,0.010272385,8.78459E-05,9.18831E-05
1999-11-15,22.74,-5.73358E-05,2.6627E-05,2.85935E-05
1999-11-16,20.73,0.017470579,0.000116865,0.000121664
1999-11-17,20.96,-0.005820376,3.97808E-05,4.18511E-05
1999-11-18,19.76,0.009223414,4.37304E-05,4.65344E-05
1999-11-19,19.11,-0.002213471,2.5685E-05,2.73362E-05
1999-11-22,19.98,-0.000351796,3.28252E-05,3.46051E-05
1999-11-23,21,-0.010739859,7.04378E-05,7.60598E-05
1999-11-24,20.26,0.00800571,4.16122E-05,4.35478E-05
1999-11-26,22.33,-0.00037406,1.87449E-05,1.67529E-05
1999-11-29,23.57,-0.007062762,5.40052E-05,5.79024E-05
1999-11-30,24.18,-0.012087116,6.67419E-05,7.00037E-05
1999-12-01,22.23,0.005174572,8.68962E-05,8.57267E-05
1999-12-02,21.77,0.008368846,2.58613E-05,2.60777E-05
1999-12-03,19.32,0.016914422,5.64756E-05,6.05899E-05
1999-12-06,20.58,-0.007067415,3.48015E-05,3.8307E-05
1999-12-07,21.09,-0.006763812,7.6501E-05,8.1319E-05
1999-12-08,21.25,-0.006118962,3.74589E-05,3.83635E-05
1999-12-09,21.19,0.001615009,8.30107E-05,8.53116E-05
1999-12-10,21.48,0.006617708,5.80949E-05,6.19057E-05
1999-12-13,21.72,7.0617E-05,2.19772E-05,2.34963E-05
1999-12-14,23.06,-0.009379082,5.28132E-05,5.84138E-05
1999-12-15,22.03,0.006989459,6.22805E-05,6.47824E-05
1999-12-16,21.91,0.003920784,6.65437E-05,6.97969E-05
1999-12-17,21.35,0.003245076,3.45201E-05,3.71606E-05
1999-12-20,23.78,-0.004091512,3.67386E-05,3.83353E-05
1999-12-21,22.66,0.01146454,9.03101E-05,9.34979E-05
1999-12-22,22.43,0.002007123,4.06922E-05,4.29891E-05
1999-12-23,21.12,0.015228124,2.47191E-05,2.62005E-05
1999-12-27,23.07,-0.000336048,3.97214E-05,4.22979E-05
1999-12-28,22.97,-0.000240103,3.0972E-05,3.11928E-05
1999-12-29,23.09,0.003458777,2.13123E-05,2.24359E-05
1999-12-30,23.91,0.000984077,2.66238E-05,2.86146E-05
1999-12-31,23.4,0.00356599,1.73549E-05,1.63295E-05
2000-01-03,24.21,-0.010268639,0.000125203,0.000132357
2000-01-04,27.01,-0.038618518,0.00017265,0.000193815
2000-01-05,26.41,0.00194215,0.000291333,0.000292647
2000-01-06,25.73,0.000848506,0.000124176,0.000132456
2000-01-07,21.72,0.026299999,8.75711E-05,9.36717E-05
2000-01-10,21.71,0.011314142,6.952E-05,7.44184E-05
2000-01-11,22.5,-0.012786988,6.09523E-05,6.3543E-05
2000-01-12,22.84,-0.004417633,9.98614E-05,0.000115155
2000-01-13,21.71,0.012408812,6.43341E-05,6.70979E-05
2000-01-14,19.66,0.009602885,6.57273E-05,6.91531E-05
2000-01-18,21.5,-0.005789135,6.02872E-05,6.46916E-05
2000-01-19,21.72,8.24476E-05,4.77214E-05,5.02407E-05
2000-01-20,21.75,-0.007336901,9.57479E-05,0.000100621
2000-01-21,20.82,-0.002855501,4.33553E-05,4.5572E-05
2000-01-24,24.07,-0.028319816,0.000155054,0.000166716
2000-01-25,23.02,0.006533227,0.000174526,0.000188117
2000-01-26,23.03,-0.004058675,5.82489E-05,6.07673E-05
2000-01-27,23.54,-0.003846392,0.00015402,0.000168011
2000-01-28,26.14,-0.02645841,0.000229919,0.000246354
2000-01-31,24.95,0.02275506,0.000192901,0.000201168
2000-02-01,23.45,0.011040767,9.79229E-05,9.91356E-05
2000-02-02,23.12,0.000489617,0.000128612,0.000124418
2000-02-03,22.01,0.010170787,0.000130439,0.000139617
2000-02-04,21.54,-0.000372255,6.38658E-05,8.42184E-05
2000-02-07,22.79,0.000547799,5.90566E-05,5.54845E-05
2000-02-08,21.25,0.011608517,4.02811E-05,3.98513E-05
2000-02-09,22.9,-0.019927973,8.26138E-05,8.70769E-05
2000-02-10,23.07,0.002439552,9.26092E-05,9.60216E-05
2000-02-11,24.42,-0.025355476,8.90881E-05,9.91201E-05
2000-02-14,24.38,0.006757417,8.51446E-05,8.73428E-05
2000-02-15,22.92,0.00914622,0.000115377,0.000122446
2000-02-16,23.51,-0.010701575,9.55531E-05,9.96675E-05
2000-02-17,23.17,-0.000273878,0.00013228,0.000155675
2000-02-18,26,-0.028804378,0.000156862,0.00016721
2000-02-22,25.86,0.002563667,0.00018177,0.000200964
2000-02-23,23.89,0.007894109,0.000120193,0.000133155
2000-02-24,24.38,-0.006215729,0.000275722,0.000295286
2000-02-25,25.2,-0.014428031,0.000198671,0.000213086
2000-02-28,24.68,0.010319517,0.000201865,0.000210596
2000-02-29,23.37,0.01431021,7.7871E-05,8.06511E-05
2000-03-01,21.64,0.007946348,9.77399E-05,0.000101477
2000-03-02,21.06,0.002709577,7.80454E-05,8.32231E-05
2000-03-03,19.21,0.019041096,5.32563E-05,5.49982E-05
2000-03-06,21.5,-0.013233774,6.15192E-05,6.43341E-05
2000-03-07,24.31,-0.024753397,0.000241825,0.000258105
2000-03-08,23.82,0.011210904,0.000145831,0.000148129
2000-03-09,22.21,0.020531342,9.85168E-05,0.000103378
2000-03-10,21.24,-0.003190891,0.00011743,0.000127398
2000-03-13,22.85,-0.009959862,0.000207814,0.000224741
2000-03-14,24.41,-0.014448843,0.000133233,0.000142783
2000-03-15,22.34,0.017880816,0.000186599,0.000204446
2000-03-16,20.77,0.04920842,0.000170864,0.000180688
2000-03-20,22.96,-0.000171677,9.38396E-05,9.51318E-05
2000-03-21,21.7,0.025072774,0.000149139,0.000152557
2000-03-22,21.49,0.004637372,7.53139E-05,7.55265E-05
2000-03-23,22.26,0.017505758,0.000111197,0.000115884
2000-03-24,23.31,0.001623313,0.000165429,0.000178625
2000-03-27,24.53,-0.003649603,7.56991E-05,7.8965E-05
2000-03-29,24.1,-0.009550453,0.000138224,0.000148018
2000-03-30,24.42,-0.013128153,0.000221465,0.000239132
2000-03-31,23.67,0.009416662,0.000197885,0.00021177
2000-04-03,24.03,0.001694786,0.000192842,0.000222846
2000-04-04,27.12,-0.007438497,0.001222346,0.001270129
2000-04-05,28.41,-0.004936129,0.000344377,0.000366328
2000-04-06,27.15,0.009328601,0.00012968,0.000121268
2000-04-07,24.39,0.009928501,7.32594E-05,7.85228E-05
2000-04-10,25.99,-0.007832532,0.000100426,0.000103824
2000-04-11,27.25,-0.002575666,0.000187477,0.000184255
2000-04-12,27.85,-0.002254988,0.000105426,0.000120223
2000-04-13,29.4,-0.038606159,0.000335649,0.000367507
2000-04-14,33.49,-0.059492418,0.000883752,0.000943618
2000-04-17,28.95,0.03199548,0.000537691,0.000568722
2000-04-18,26.12,0.028260265,0.000237787,0.000261082
2000-04-19,27.02,-0.009856898,0.000156419,0.000162752
2000-04-20,25.85,0.004940594,7.21487E-05,7.56426E-05
2000-04-24,27.37,-0.003267703,0.000181588,0.000187577
2000-04-25,25.24,0.032531248,0.000105701,0.000117862
2000-04-26,26.97,-0.010986653,0.0001027,0.000111675
2000-04-27,26.19,0.002679501,0.000212417,0.000225772
2000-04-28,26.2,-0.008555733,0.000121048,0.000127492
2000-05-01,25.88,0.010873989,9.57302E-05,0.000100854
2000-05-02,28.5,-0.015124147,8.54836E-05,8.05703E-05
2000-05-03,31.63,-0.021787476,0.000191658,0.000201092
2000-05-04,30.77,-0.00405028,0.000123864,0.00013005
2000-05-05,27.53,0.016354929,0.000105517,0.000109305
2000-05-08,28.2,-0.005922728,7.13085E-05,7.08553E-05
2000-05-09,28.93,-0.008482904,0.000127173,0.000134071
2000-05-10,29.87,-0.020815079,0.000214684,0.000224749
2000-05-11,27.76,0.017736997,0.00010006,0.000107761
2000-05-12,26.05,0.009304497,7.28468E-05,7.75591E-05
2000-05-15,24.86,0.021864005,7.83638E-05,8.25832E-05
2000-05-16,24.34,0.009354541,0.00014912,0.000138729
2000-05-17,23.98,-0.01251299,6.70398E-05,6.94025E-05
2000-05-18,23.96,-0.007334522,6.57844E-05,7.02223E-05
2000-05-19,25.44,-0.021279493,0.000111802,0.000118336
2000-05-22,26,-0.004437851,0.000310132,0.000340545
2000-05-23,25.87,-0.019391209,0.000173579,0.000186073
2000-05-24,24.32,0.018198254,0.000296972,0.000320189
2000-05-25,24.58,-0.012609093,0.000171511,0.000185127
2000-05-26,24.47,-0.002529399,0.000134475,0.000148949
2000-05-30,23.62,0.031725794,7.08191E-05,7.36261E-05
2000-05-31,23.65,-0.001301419,0.000135533,0.000149435
2000-06-01,22.36,0.019663212,7.49301E-05,8.00564E-05
2000-06-02,21.48,0.019446491,4.62404E-05,4.79345E-05
2000-06-05,22.71,-0.006546979,7.86136E-05,8.14775E-05
2000-06-06,23.05,-0.006686153,6.12883E-05,5.89758E-05
2000-06-07,22.48,0.00908852,6.26866E-05,6.34661E-05
2000-06-08,22.04,-0.006526366,5.76251E-05,6.11218E-05
2000-06-09,22.14,-0.003172833,4.0122E-05,4.35686E-05
2000-06-12,22.32,-0.007544086,4.17829E-05,4.39588E-05
2000-06-13,21.67,0.016073447,8.13468E-05,8.43296E-05
2000-06-14,21.48,0.00075511,7.86815E-05,8.36185E-05
2000-06-15,20.68,0.005452487,6.552E-05,6.94635E-05
2000-06-16,20.5,-0.009588765,5.39031E-05,5.81668E-05
2000-06-19,20.63,0.014601273,4.72574E-05,4.82424E-05
2000-06-20,20.88,-0.006569266,8.02672E-05,8.54207E-05
2000-06-21,20.61,0.001928667,5.56389E-05,5.83486E-05
2000-06-22,22,-0.018388201,8.01743E-05,8.51068E-05
2000-06-23,22.34,-0.007395512,6.87408E-05,7.16908E-05
2000-06-26,22.45,0.009507344,4.9659E-05,5.27534E-05
2000-06-27,21.8,-0.003228018,4.34489E-05,4.57149E-05
2000-06-28,20.29,0.002939367,6.73395E-05,6.51269E-05
2000-06-29,19.7,-0.008587595,9.91151E-05,0.000104867
2000-06-30,19.54,0.008429489,6.43162E-05,6.72148E-05
2000-07-05,21.16,-0.006206488,5.6963E-05,6.01901E-05
2000-07-06,20.94,0.007628548,5.13854E-05,5.57982E-05
2000-07-07,19.22,0.015172606,3.55391E-05,3.69207E-05
2000-07-10,20.33,-0.002247374,3.21102E-05,3.3498E-05
2000-07-11,20.11,0.003551512,6.06155E-05,6.36369E-05
2000-07-12,20.03,0.008110879,3.61514E-05,3.81505E-05
2000-07-13,20.03,0.00194729,3.46888E-05,3.77287E-05
2000-07-14,19.32,0.009408484,3.31451E-05,3.46379E-05
2000-07-17,19.45,0.000337696,2.58844E-05,2.64507E-05
2000-07-18,19.75,-0.011151059,4.03674E-05,4.27667E-05
2000-07-19,19.65,-0.007843283,4.42647E-05,4.53833E-05
2000-07-20,18.94,0.009067646,6.64129E-05,6.96308E-05
2000-07-21,18.94,-0.010336947,3.40024E-05,3.64984E-05
2000-07-24,19.92,-0.010793145,5.06759E-05,5.21847E-05
2000-07-25,19.39,0.006921291,4.69054E-05,4.98115E-05
2000-07-26,19.67,-0.015067472,8.99858E-05,9.65497E-05
2000-07-27,19.6,-0.001929678,0.000111737,0.000116056
2000-07-28,20.84,-0.020707964,0.000151081,0.000158281
2000-07-31,20.74,0.007668195,9.04338E-05,9.27702E-05
2000-08-01,20.55,0.00505416,6.27627E-05,6.76915E-05
2000-08-02,20,0.000431034,5.96364E-05,6.3577E-05
2000-08-03,19.99,0.009580638,9.25273E-05,9.64908E-05
2000-08-04,18.62,0.007113757,6.84095E-05,6.89965E-05
2000-08-07,19.03,0.011141249,3.6103E-05,3.72553E-05
2000-08-08,18.79,0.002329437,2.98737E-05,3.1474E-05
2000-08-09,19.18,-0.006699082,5.54001E-05,5.93655E-05
2000-08-10,19.19,-0.008605224,3.9477E-05,4.02913E-05
2000-08-11,18.55,0.007905665,5.21227E-05,5.45671E-05
2000-08-14,17.88,0.013309233,2.64937E-05,2.80025E-05
2000-08-15,17.98,-0.00475801,3.3085E-05,3.40893E-05
2000-08-16,18.02,-0.003117054,3.64306E-05,3.72403E-05
2000-08-17,17.48,0.010894181,4.42867E-05,4.72884E-05
2000-08-18,17.05,-0.002911853,2.90897E-05,3.037E-05
2000-08-21,17.35,0.005188565,2.92334E-05,3.09885E-05
2000-08-22,17.47,-0.000860669,3.4369E-05,3.50302E-05
2000-08-23,17.38,0.005186136,2.82808E-05,2.9729E-05
2000-08-24,17.04,0.00154597,2.26028E-05,2.40268E-05
2000-08-25,16.53,-0.001227291,2.02897E-05,2.15348E-05
2000-08-28,16.54,0.005052071,2.61448E-05,2.78597E-05
2000-08-29,16.89,-0.002777798,2.45518E-05,2.57781E-05
2000-08-30,17.69,-0.004846515,2.1925E-05,2.31412E-05
2000-08-31,16.84,0.009992567,3.13282E-05,3.24925E-05
2000-09-01,17.53,0.002027357,4.79503E-05,5.06285E-05
2000-09-05,19.82,-0.009036206,3.17033E-05,3.37233E-05
2000-09-06,20.79,-0.009882255,4.57694E-05,4.84262E-05
2000-09-07,19.42,0.006845294,3.47452E-05,3.60197E-05
2000-09-08,18.46,-0.005251668,4.31206E-05,4.72552E-05
2000-09-11,18.4,-0.003606023,7.07146E-05,7.32689E-05
2000-09-12,18.59,-0.004893573,5.49641E-05,5.63246E-05
2000-09-13,18.32,0.001988588,7.34564E-05,7.65937E-05
2000-09-14,18.26,-0.00275812,4.72608E-05,5.00802E-05
2000-09-15,18.52,-0.010221901,5.12277E-05,5.54546E-05
2000-09-18,20.25,-0.014624183,7.56585E-05,7.84301E-05
2000-09-19,19.54,0.010597777,7.02759E-05,7.4026E-05
2000-09-20,19.93,-0.005880673,0.000127396,0.000135219
2000-09-21,20.18,-0.001579098,8.87459E-05,9.22002E-05
2000-09-22,20.74,-0.000227761,0.000110251,0.000118708
2000-09-25,21.41,-0.006711132,5.55267E-05,5.94954E-05
2000-09-26,21.88,-0.008247786,9.82707E-05,0.000100327
2000-09-27,21.67,-0.000448528,0.000100518,0.00010661
2000-09-28,19.47,0.02197784,7.07235E-05,7.49909E-05
2000-09-29,20.57,-0.015034241,9.31699E-05,9.94817E-05
2000-10-02,21.23,-0.000194936,9.31781E-05,9.72293E-05
2000-10-03,21.85,-0.006825774,8.95986E-05,9.77524E-05
2000-10-04,21.54,0.005488047,0.00015702,0.000167638
2000-10-05,21.03,0.00137254,8.89882E-05,9.71117E-05
2000-10-06,22.71,-0.019183302,0.00017812,0.0001923
2000-10-09,24.02,-0.004951949,0.000107202,0.000115065
2000-10-10,24.86,-0.011542577,0.000163098,0.000173185
2000-10-11,26.57,-0.015524593,0.000353139,0.000384133
2000-10-12,29.47,-0.025832982,0.000469563,0.000502341
2000-10-13,27.6,0.032799769,0.000138242,0.000145966
2000-10-16,26.79,0.000356526,8.67526E-05,9.23191E-05
2000-10-17,27.84,-0.018094959,0.000141169,0.000148501
2000-10-18,28.72,-0.005839368,0.000384594,0.000440738
2000-10-19,25.09,0.03416826,8.34336E-05,9.047E-05
2000-10-20,24.24,0.005865709,7.52597E-05,8.57022E-05
2000-10-23,24.69,-0.000823573,9.23513E-05,9.85111E-05
2000-10-24,24.28,0.001682231,0.000104028,0.000108888
2000-10-25,26.65,-0.024054464,0.000171468,0.000185903
2000-10-26,28.62,-0.000337078,0.000287845,0.000311473
2000-10-27,26.47,0.011035017,0.000167471,0.000180175
2000-10-30,25.46,0.013721231,0.000118607,0.000125876
2000-10-31,23.63,0.021432575,6.88721E-05,7.32508E-05
2000-11-01,24.28,-0.005945108,9.10219E-05,9.24937E-05
2000-11-02,23.92,0.00525905,5.88203E-05,6.62263E-05
2000-11-03,23.67,-0.001107086,4.93451E-05,5.18917E-05
2000-11-06,24.52,0.003750722,3.56884E-05,3.65654E-05
2000-11-07,24.91,0.000488796,3.5109E-05,3.79278E-05
2000-11-08,25.66,-0.016655202,0.000101628,0.000108987
2000-11-09,27.2,-0.006616197,0.000250972,0.000266113
2000-11-10,28.53,-0.023518588,0.000129346,0.000142876
2000-11-13,29.06,-0.011485203,0.000259326,0.000279579
2000-11-14,26.81,0.023237724,0.000141509,0.000141772
2000-11-15,26.15,0.004098248,0.000144053,0.00015159
2000-11-16,25.05,-0.011230744,8.59632E-05,9.25752E-05
2000-11-17,24.81,-0.003698696,0.000232441,0.000244629
2000-11-20,27.43,-0.019282525,0.000127369,0.000137858
2000-11-21,26.62,0.003510733,0.00012105,0.000130445
2000-11-22,27.71,-0.018479634,0.000183007,0.000188474
2000-11-24,26,0.014730438,2.56823E-05,2.46038E-05
2000-11-27,26.93,0.006300123,8.26947E-05,8.58849E-05
2000-11-28,27.64,-0.011066376,0.000140672,0.000149579
2000-11-29,27.49,0.005131376,0.000185326,0.000196457
2000-11-30,29.65,-0.02127123,0.000269038,0.000281422
2000-12-01,27.48,0.000395657,0.000162368,0.000172305
2000-12-04,27.78,0.008106842,0.000237067,0.000204939
2000-12-05,24.99,0.037100402,0.000105089,0.000111228
2000-12-06,25.07,-0.01834483,0.000153154,0.000164864
2000-12-07,25.34,-0.004579758,7.39267E-05,7.73343E-05
2000-12-08,22.41,0.019778558,0.000144627,0.00015544
2000-12-11,23.51,0.007918963,7.08142E-05,7.67654E-05
2000-12-12,24.88,-0.007532459,5.31946E-05,5.46769E-05
2000-12-13,23.63,-0.008802564,0.000131658,0.000143168
2000-12-14,24.86,-0.014096582,0.00010262,0.000111273
2000-12-15,26.55,-0.012400513,0.000110805,0.000114847
2000-12-18,27.7,-0.001451247,8.83075E-05,9.22023E-05
2000-12-19,27.17,-0.012505634,0.000272789,0.000284318
2000-12-20,31.74,-0.031621958,0.000202949,0.000228103
2000-12-21,29.66,0.007152396,0.000235858,0.00024781
2000-12-22,27.55,0.023940933,0.000101875,9.74636E-05
2000-12-26,28.73,0.008295509,6.25584E-05,6.50476E-05
2000-12-27,28.14,0.010027156,7.97718E-05,8.58967E-05
2000-12-28,26.57,0.003597599,5.51359E-05,5.96449E-05
2000-12-29,26.85,-0.010793966,6.52388E-05,6.95673E-05
2001-01-02,29.99,-0.029143131,0.000147696,0.00016008
2001-01-03,26.6,0.049999954,0.000899026,0.000880244
2001-01-04,26.97,-0.01067031,0.00014507,0.000150176
2001-01-05,28.67,-0.026006086,0.000247896,0.000266207
2001-01-09,27.99,0.001300345,0.000110568,0.00011468
2001-01-10,26.8,0.00968764,0.000175524,0.000183341
2001-01-11,25.79,0.010378802,7.3164E-05,6.79884E-05
2001-01-12,24.56,-0.006153679,0.000120794,0.00012716
2001-01-16,25.28,0.005286596,7.6338E-05,7.89281E-05
2001-01-17,24.93,0.002185118,6.23396E-05,6.55245E-05
2001-01-18,23.37,0.014852165,8.39539E-05,8.63955E-05
2001-01-19,23.24,-0.004288041,9.82808E-05,0.000104794
2001-01-22,23.25,0,9.42476E-05,0.000100278
2001-01-23,21.57,0.012581389,6.07693E-05,6.25524E-05
2001-01-24,22.03,0.003113437,6.35984E-05,7.0486E-05
2001-01-25,22.64,-0.004519126,7.18226E-05,7.52978E-05
2001-01-26,22.57,-0.002359518,6.61536E-05,7.00897E-05
2001-01-29,22.61,0.007333099,3.77684E-05,4.01583E-05
2001-01-30,22.57,0.006602902,4.02037E-05,4.28816E-05
2001-01-31,22.02,-0.006192603,0.000120516,0.000129937
2001-02-01,21.66,0.004648044,5.52888E-05,5.85185E-05
2001-02-02,23.19,-0.016652654,6.51948E-05,6.95643E-05
2001-02-05,22.19,0.003936343,5.44886E-05,5.7771E-05
2001-02-06,21.98,-0.001441034,4.25181E-05,4.44768E-05
2001-02-07,21.67,-0.008548362,5.78619E-05,6.08434E-05
2001-02-08,21.46,-0.006194982,5.35532E-05,5.51583E-05
2001-02-09,22.03,-0.012962375,5.26644E-05,5.55299E-05
2001-02-12,21.92,0.011339961,6.0277E-05,6.50201E-05
2001-02-13,21.37,-0.009448604,6.03253E-05,6.47736E-05
2001-02-14,21.52,-0.001032587,7.50286E-05,7.90003E-05
2001-02-15,20.27,0.007650695,4.45439E-05,4.84449E-05
2001-02-16,22.12,-0.019033988,8.13282E-05,8.65286E-05
2001-02-20,24.69,-0.017751716,7.29024E-05,7.59677E-05
2001-02-21,25.75,-0.018940962,0.000120774,0.000129078
2001-02-22,26.76,-0.001914777,0.000365106,0.000402024
2001-02-23,27.21,-0.005388992,0.000279172,0.000288915
2001-02-26,25.43,0.017272961,0.00011554,0.000122194
2001-02-27,26.49,-0.007525205,8.46568E-05,8.758E-05
2001-02-28,28.35,-0.01400416,0.000223242,0.000241743
2001-03-01,28.08,0.000491739,0.000232452,0.000254052
2001-03-02,27.43,0.005826,0.000143726,0.000142402
2001-03-05,27.12,-0.00552785,6.62825E-05,6.797E-05
2001-03-06,25.89,0.010140408,6.35331E-05,6.78384E-05
2001-03-07,24.12,0.006122452,8.21328E-05,8.60837E-05
2001-03-09,25.62,-0.023102345,0.000130493,0.000140882
2001-03-12,30.32,-0.044692577,0.000178299,0.000193
2001-03-13,27.55,0.01530436,0.000190427,0.000210879
2001-03-14,29.61,-0.026007584,0.000428839,0.000461101
2001-03-15,28.56,0.005770948,9.25045E-05,0.000104164
2001-03-16,29.91,-0.019367439,0.00019328,0.000210607
2001-03-19,29.78,0.017515816,0.000107564,0.000117268
2001-03-20,30.96,-0.024694748,0.000281343,0.000303029
2001-03-22,32.84,-0.022397254,0.000530642,0.000543452
2001-03-23,30.45,0.020048353,0.000258462,0.000273005
2001-03-26,29.04,0.011177883,8.35363E-05,9.24164E-05
2001-03-27,27.04,0.025377463,0.000126487,0.00013619
